,strain,plasmid,backbone,iptg,log_mean_gfp,log_mean_v,log_std_gfp,log_std_v,log_rho,fit_goodness,std_gfp_correct,volume_decomposed_log_mean_gfp,rrpu
1226,KT2440,Lcara_i1,pSeva231,0,4.629989758823913,2.296921560032914,0.5076959387982611,0.6296011738634328,0.5397752307850221,0.9809108182146036,0.4273831033459908,4.5806829345303095,3.771011401579032
1227,KT2440,Lcara_i1,pSeva231,5,4.425671521035636,2.154529008480461,0.5641372832912533,0.6512164749940778,0.4249916440203453,0.9833148259656465,0.5106555302665483,4.436389420019031,3.2596495247409174
1228,KT2440,Lcara_i1,pSeva231,10,4.338929932847778,2.043132368104505,0.5758856692774438,0.6292510333862634,0.3904832886539867,0.9814731212453172,0.5301661151208669,4.389143070775456,3.10762238139297
1229,KT2440,Lcara_i1,pSeva231,20,4.385552699372158,2.2437359477454537,0.5853120376717273,0.6713160815642858,0.4048809692378411,0.979780386997144,0.5351914170483971,4.364338495686214,3.03063673643578
1230,KT2440,Lcara_i1,pSeva231,30,4.315197022915294,2.1787346035648416,0.5895237144529506,0.6787789928661871,0.4015617962724199,0.9814917737190932,0.5399046411132048,4.316908123816697,2.888639973117394
1231,KT2440,Lcara_i1,pSeva231,40,4.319269827267754,2.178407559531856,0.5598524411130363,0.6680287429296382,0.42067518550989,0.9827569017182504,0.5079044749337841,4.321114847306447,2.900963630009228
1232,KT2440,Lcara_i1,pSeva231,70,4.286812725002267,2.1824706130664318,0.5621822584845351,0.6573082729013248,0.4087124046250191,0.9806034907364344,0.513083075541975,4.287221800806694,2.80313174919518
1233,KT2440,Lcara_i1,pSeva231,100,4.280592970285766,2.273758125798156,0.5605642909679763,0.6616109130634866,0.4258213105967453,0.9830206480237886,0.5072026506016464,4.248079886585315,2.694198752030267
1234,KT2440,Lcara_i1,pSeva231,200,4.121881722764437,2.1351927630006333,0.5693069535653419,0.6655072338268172,0.44072035505111984,0.9866847250502976,0.5110352303942726,4.140147306262036,2.4149982527289793
1235,KT2440,Lcara_i1,pSeva231,500,3.9260081032859575,2.1448088769368217,0.5577469230200436,0.6780334421540767,0.483944640605628,0.9853161366776121,0.488083559490203,3.9414667451306977,1.9735883234016631
1236,KT2440,Lcara_i1,pSeva231,1000,3.791225807689541,2.2024667543159886,0.5476538193373701,0.6381049764098035,0.4955028912367178,0.9877050374731356,0.4756955515091778,3.7832198042555265,1.6796506798537088
1237,KT2440,Lcara_i1,pSeva231,2000,3.442631145418795,2.336544173778413,0.5276278025034499,0.6545132021287678,0.5185579944676614,0.9868740722928288,0.4511441735908646,3.3787130995082606,1.1092907209334142
1238,KT2440,Litr_l1,pSeva231,0,4.900255718521901,2.2830166337703504,0.6538666542096365,0.7105113157519204,0.3531802837043549,0.9781154601379342,0.6117284026022045,4.867956266066754,5.0375138445735805
1239,KT2440,Litr_l1,pSeva231,5,4.605605174665052,2.104091788981157,0.7215490485019681,0.7119345831781166,0.2068660454269004,0.9857770533507774,0.7059414198231811,4.6222834100652745,3.9326707475299747
1240,KT2440,Litr_l1,pSeva231,10,4.597639152563139,2.0932654990636737,0.6684817336275565,0.6980289360096569,0.3226429606605894,0.9789752375371898,0.6327318282568958,4.625563842711612,3.945706865798698
1241,KT2440,Litr_l1,pSeva231,20,4.41854102178015,2.1153428852979546,0.7420991844169665,0.6942532871101992,0.19436338295659028,0.9849952281506188,0.7279470543183949,4.432730495621766,3.2476177122859626
1242,KT2440,Litr_l1,pSeva231,30,4.376303478466984,2.220724992698254,0.7396261249023589,0.7187628636468057,0.17191789396719434,0.9813595918378518,0.7286140400320039,4.369742995566683,3.0472482878381504
1243,KT2440,Litr_l1,pSeva231,40,4.620729474295409,2.1688708529945435,0.6766809856476316,0.7038169656019271,0.3189244598198275,0.98362716096791,0.6413447975811628,4.625258375067653,3.944491160822795
1244,KT2440,Litr_l1,pSeva231,70,4.214973672329915,2.140685787718801,0.7510307887361576,0.7216515678865998,0.17480671210320411,0.9858469755790056,0.7394669944536761,4.2227882003361366,2.6260453639636268
1245,KT2440,Litr_l1,pSeva231,100,4.421793505841,2.182035972609218,0.7202905640072996,0.7427764149083746,0.2833118950645368,0.98026444035536,0.6907786933399869,4.422234425338586,3.213346270042745
1246,KT2440,Litr_l1,pSeva231,200,4.321450516649917,2.175069044204541,0.7166910597835616,0.7260321912543919,0.2426363416240053,0.9839811195739956,0.6952744069195915,4.323503591801453,2.9079846029914544
1247,KT2440,Litr_l1,pSeva231,500,3.904102139154945,2.1710440686917263,0.734306615361187,0.7244981152812668,0.2541588418625891,0.9872896912361744,0.7101938149310273,3.907347069490541,1.9062214051779276
1248,KT2440,Litr_l1,pSeva231,1000,3.5143464015701245,2.1420870953378515,0.7726898952903625,0.7405184216420362,0.2398361611413345,0.983150050964906,0.7501376877535433,3.524745469569293,1.2891672089493422
1249,KT2440,Litr_l1,pSeva231,2000,3.2806388321732345,2.3518297989932524,0.764616749510358,0.7587249747697499,0.2305924813159699,0.9817480776659908,0.7440106444168169,3.2415545627854376,0.9626655517714494
1250,KT2440,Lmra_n1,pSeva231,0,3.971589387398077,2.2780777276909285,0.5081016714070908,0.6208675256005594,0.502282582853676,0.9827633771872952,0.4393573124394007,3.932770653520442,1.9561996337416876
1251,KT2440,Lmra_n1,pSeva231,5,3.9169055442000587,2.168047564569741,0.5132494215603257,0.6130525939957627,0.5113297284797971,0.9880156940915698,0.4410786542395211,3.9235808277209694,1.937987270166017
1252,KT2440,Lmra_n1,pSeva231,10,3.8770057566964415,2.161573866386195,0.5109575127021118,0.6033015733310207,0.5169356515458703,0.9882632998488531,0.4373920262403575,3.8866669330166177,1.8664947288361708
1253,KT2440,Lmra_n1,pSeva231,20,3.847190638923162,2.1232032194402866,0.5101976351090813,0.5970207496651316,0.5484794693861222,0.9896795592779599,0.4266089065799797,3.8755187033334817,1.8454172914601903
1254,KT2440,Lmra_n1,pSeva231,30,3.820694386512768,2.1812467947934957,0.5162537207877625,0.6207889344849136,0.5157782776249951,0.9882082536914454,0.44228597533180497,3.8217212635866766,1.746943455414832
1255,KT2440,Lmra_n1,pSeva231,40,3.7797442845195,2.1708143647078044,0.520938327560022,0.6138523101865296,0.5330297020386521,0.9891291894576816,0.4407641108820364,3.785546339923335,1.6836438604747188
1256,KT2440,Lmra_n1,pSeva231,70,3.7270159913331753,2.1345741791938693,0.5139444373781652,0.6154643473560287,0.5245081656396355,0.98736739033154,0.4375750780450538,3.7485067730996966,1.621160838275141
1257,KT2440,Lmra_n1,pSeva231,100,3.813040224101885,2.2553643150738525,0.4806987798594532,0.6041544959676975,0.597913960643617,0.987382985191032,0.38530905253598335,3.778918976892174,1.6722933136486522
1258,KT2440,Lmra_n1,pSeva231,200,3.6811904987326582,2.19946961952926,0.4836278953743695,0.6079368535991321,0.5950018421732816,0.9907496515778949,0.3887035089399649,3.6736981491701086,1.5018069127920164
1259,KT2440,Lmra_n1,pSeva231,500,3.2795195110139663,2.150170434527426,0.4956062334055062,0.6029616663318308,0.5637632071229091,0.9891536960670326,0.4093392610743032,3.295029269480003,1.01745207688227
1260,KT2440,Lmra_n1,pSeva231,1000,3.0694143161296226,2.2193592928280275,0.5014098424026996,0.608007018519024,0.5436595368748435,0.984037690256948,0.4208362134148397,3.053400174885096,0.7916012877445823
1261,KT2440,Lmra_n1,pSeva231,2000,2.6952654532185685,2.3388724583723044,0.4925631170303221,0.6046509368115323,0.5771527898016763,0.9834069123161976,0.4022448643329314,2.622281382247181,0.5022095565603734
1262,KT2440,Phif_p1,pSeva231,0,3.2811695857248253,2.3319535750823976,0.6336998846043216,0.6856465720646964,0.4680470287376553,0.9877800538319514,0.5600028428968262,3.2170115301220314,0.9384847114506112
1263,KT2440,Phif_p1,pSeva231,5,2.993702614192625,2.240736846655625,0.7021315060713074,0.7024983357544472,0.3899905108114266,0.984930945401056,0.6465359438736866,2.9714473489353885,0.7265827893795688
1264,KT2440,Phif_p1,pSeva231,10,3.31828454918576,2.225377542354959,0.607292900147072,0.6455089543386044,0.4852823291847732,0.9904171990112864,0.53099110998846,3.299229576860801,1.0218808044292655
1265,KT2440,Phif_p1,pSeva231,20,3.3769386679991973,2.216830839600532,0.60598080578518,0.6704757468733079,0.4918473078362606,0.986879494402492,0.5276162600161532,3.362184556382503,1.0905373517829615
1266,KT2440,Phif_p1,pSeva231,30,3.3793477719952825,2.2025148463545507,0.6210096917280032,0.6593598745236514,0.4787838843930351,0.9836752666473254,0.5452047742072005,3.3708368032096434,1.1003155699466691
1267,KT2440,Phif_p1,pSeva231,40,3.4219068005993374,2.2724153567865053,0.6021600013929127,0.6674298468909509,0.4749254395387813,0.9840143612921696,0.5299164800355476,3.383868603281856,1.1152038860297357
1268,KT2440,Phif_p1,pSeva231,70,3.384772465336584,2.2199956264779304,0.6028977807995382,0.6664424538649475,0.495536274437351,0.990186044431182,0.5236693219346029,3.3684750840021604,1.09763810495527
1269,KT2440,Phif_p1,pSeva231,100,3.3837929717532873,2.2982219840892517,0.6097320453921398,0.6845389764405748,0.4843101447768259,0.9852009621605182,0.5334523620465654,3.3343644662033998,1.0596641167656233
1270,KT2440,Phif_p1,pSeva231,200,3.1805918030614984,2.22810382014844,0.6313461428633452,0.6718084246858694,0.4493057598515765,0.9857708246306128,0.564030783845836,3.161817560119212,0.8862253196035592
1271,KT2440,Phif_p1,pSeva231,500,2.7272313160758923,2.222865231708918,0.7667844384283425,0.6975482569831742,0.3995490021276125,0.9906282522702096,0.7029203723069095,2.710003704705965,0.5514376268956775
1272,KT2440,Phif_p1,pSeva231,1000,2.2288400924836047,2.196909695950472,0.8740322031592549,0.7153708841874724,0.32792325403703937,0.9846891814151544,0.8257020384982404,2.2235238941358233,0.3256431461232077
1273,KT2440,Phif_p1,pSeva231,2000,0.8763495656694467,2.3629836919098084,1.0180740425061046,0.7474779333888205,0.2959650725494885,0.9768625029610508,0.9724630655081552,0.8040550303080829,0.05243346328424942
1274,KT2440,Phif_p2,pSeva231,0,5.6482597122940215,2.276403456228356,0.6634454110491308,0.6828164293235474,0.34820319326525256,0.9771435604277028,0.621926388502034,5.6168758151600375,10.691600129960483
1275,KT2440,Phif_p2,pSeva231,5,5.487606765104107,2.2017033173928087,0.6600204176385518,0.6774639024331819,0.3591118261274701,0.9805015756251556,0.6159934513427296,5.481287337736991,9.331523521857884
1276,KT2440,Phif_p2,pSeva231,10,5.469761124428935,2.192141038232493,0.6609308273622704,0.6843885248872185,0.36112700585642604,0.9836887927704642,0.6163289950295114,5.466796694218535,9.19677929409971
1277,KT2440,Phif_p2,pSeva231,20,5.4716377352157455,2.1869775026336926,0.6429239064373109,0.6790661162990556,0.3705583970534997,0.9806319480046144,0.5971536199447862,5.470467121202232,9.230725086435656
1278,KT2440,Phif_p2,pSeva231,30,5.435350610704534,2.1909550298583547,0.6464450923375535,0.6679219438212157,0.3757165895623628,0.9858554901031022,0.5990830429598621,5.432690919138249,8.887240496270678
1279,KT2440,Phif_p2,pSeva231,40,5.458444291412343,2.2670398062470976,0.6353957322678797,0.6771875038414736,0.37113742632985625,0.9837502837981714,0.5900144670387225,5.429402014154649,8.85794522726634
1280,KT2440,Phif_p2,pSeva231,70,5.4188395664336815,2.2076984026720816,0.6386181096421759,0.6908842590548568,0.38138977044332056,0.982408214123256,0.5903477283210351,5.410358387685928,8.69019900941123
1281,KT2440,Phif_p2,pSeva231,100,5.421838204078121,2.198088214981972,0.6297410516068833,0.6968338127201735,0.3706054881717966,0.9829404640280804,0.5848974313546009,5.4169994567457405,8.748334605985653
1282,KT2440,Phif_p2,pSeva231,200,5.493199972985353,2.2797049095450146,0.5609579858633547,0.6720784277856657,0.5034273868606296,0.9823609206982576,0.4846887567299768,5.452834680640971,9.0687846299908
1283,KT2440,Phif_p2,pSeva231,500,5.3944022611520195,2.2490129968321653,0.5897589378144993,0.6915407653301676,0.4454983116393533,0.9775288805576408,0.5280010207710155,5.369565470249605,8.341445924547315
1284,KT2440,Phif_p2,pSeva231,1000,5.347571838114182,2.303827885385972,0.5707170436280675,0.6740545514521475,0.4622084018135924,0.9834226501836484,0.5060955123411167,5.300536830916512,7.7827554515365245
1285,KT2440,Phif_p2,pSeva231,2000,5.267246649331165,2.3852361623403198,0.5508037604625637,0.6797376300723958,0.4650967754069304,0.9835839902113332,0.4876044504728487,5.1912701433256085,6.973579072479717
1286,KT2440,Phif_p3,pSeva231,0,-0.0811952607484955,2.1403461989132153,0.4376732520132722,0.7013582084819653,0.3043855939792213,0.9895965908918772,0.4169051755197464,-0.07297153588927212,0.0015392362125811894
1287,KT2440,Phif_p3,pSeva231,5,-0.12893196261762382,2.113670425208228,0.4274738880283704,0.6737590203300942,0.31161840817196285,0.9918417008449509,0.40618882127139583,-0.1150981246965214,4.3613489402412365e-05
1288,KT2440,Phif_p3,pSeva231,10,-0.17272148368515855,2.1232351338386053,0.4133130965052988,0.6782219394613502,0.3353874133030401,0.9924533283677934,0.3893741240521176,-0.16037531489376944,-0.0014951459223570063
1289,KT2440,Phif_p3,pSeva231,20,-0.1524249182293892,2.1623064502393468,0.4179200727906638,0.6925281218933045,0.36482063694746814,0.9896492334298316,0.3891161094017728,-0.14772796895622609,-0.0010723108816622726
1290,KT2440,Phif_p3,pSeva231,30,-0.1452305644650166,2.1826395807325505,0.4216127810938477,0.6899985001739817,0.3815498746286116,0.9904680081992336,0.38971703772564653,-0.14499712587221025,-0.000980307266974221
1291,KT2440,Phif_p3,pSeva231,40,-0.12689965617809507,2.1376031155654123,0.4204245856217276,0.7189416096285117,0.25759591964377704,0.9893272076115921,0.4062364044755442,-0.11996463944775068,-0.00012513803248780155
1292,KT2440,Phif_p3,pSeva231,70,-0.16369222116580445,2.1837122066429746,0.415765790373685,0.6809878309345568,0.3437462446621994,0.98995724417955,0.3904300935978581,-0.1637071943421485,-0.001605652547054867
1293,KT2440,Phif_p3,pSeva231,100,-0.1161042411534312,2.1510308532497318,0.4161129951780995,0.6909069346527393,0.3227416506753161,0.9934061977158606,0.3938455812987247,-0.10976557838235433,0.00022947055419439568
1294,KT2440,Phif_p3,pSeva231,200,-0.1382632846449712,2.196100067308692,0.4269272056279895,0.6848719634913405,0.3653701344528089,0.9889667395496096,0.3974104504903146,-0.14110099366134268,-0.000848608715171829
1295,KT2440,Phif_p3,pSeva231,500,-0.1141671275934744,2.2239756982714187,0.42173363258403535,0.6840720109581861,0.34648169482158914,0.990926654752032,0.3956100737638882,-0.12278295554269525,-0.00022249125466359683
1296,KT2440,Phif_p3,pSeva231,1000,-0.11120230050657114,2.2905570704654883,0.4220165724565417,0.703975755111487,0.30522577754025604,0.9859878828450512,0.4018779474520548,-0.13076535050647495,-0.000496743067329086
1297,KT2440,Phif_p3,pSeva231,2000,-0.00481478954291231,2.3118615165930643,0.43647903359094015,0.7298324218681776,0.28336006273386016,0.9876795891331296,0.4185893270216121,-0.02654364581530116,0.003262219091092383
1298,KT2440,Psra_r1,pSeva231,0,4.7953391564311865,2.0934556593808944,1.4045355446730752,0.6852531122582691,0.26701860107548103,0.8863233173011648,1.3535387905959428,4.844697265715606,4.9209002432862015
1299,KT2440,Psra_r1,pSeva231,5,4.775228059152084,2.2339625096760507,1.442853490651176,0.6968560682089878,0.2448539502375152,0.8670129773979597,1.3989329927849852,4.749716257879736,4.47187279427469
1300,KT2440,Psra_r1,pSeva231,10,4.892713084112159,2.151321649413579,1.2333931870065422,0.7175382566071286,0.2288785286372325,0.896396358302131,1.2006527535200098,4.905428257793154,5.231186419422909
1301,KT2440,Psra_r1,pSeva231,20,5.068416311460757,2.21652142027321,0.9505081516170656,0.7213349486514798,0.287153547454229,0.9601930895494828,0.9104770874990444,5.055974825569461,6.086734766746617
1302,KT2440,Psra_r1,pSeva231,30,4.8205461767996685,2.1081213354136024,1.4980852063484325,0.7154783807199613,0.3009151730563132,0.8817366343057285,1.4286503206692542,4.86812824778684,5.038386250555642
1303,KT2440,Psra_r1,pSeva231,40,4.8895252986853395,2.243251812107129,1.1177007327309387,0.7358647322462791,0.2503620439393947,0.9229101046476684,1.0821045183418074,4.866856835125826,5.031940341573969
1304,KT2440,Psra_r1,pSeva231,70,4.941950396100625,2.1582068901329228,1.1671583706759383,0.6881291892284626,0.2516983140357679,0.9102484747866174,1.1295825756549212,4.952808507357119,5.4866913799391535
1305,KT2440,Psra_r1,pSeva231,100,4.883508725540058,2.150038487951022,1.3066228705335832,0.6756767633319447,0.3001498144166611,0.9050122122702547,1.2463771999540574,4.903012528552217,5.2184807757107885
1306,KT2440,Psra_r1,pSeva231,200,4.558112904529309,2.126375896348956,1.8247748674477369,0.6881771886564827,0.3092017087096954,0.8867900563133527,1.7353544741605167,4.605063369902551,3.8649370355517423
1307,KT2440,Psra_r1,pSeva231,500,4.72979382370583,2.216180755687491,1.9160648929996305,0.7419285571372729,0.4195555822512507,0.8268879765789697,1.7392689103860308,4.694536140523713,4.229935107417573
1308,KT2440,Psra_r1,pSeva231,1000,4.575795043612559,2.159319754632006,1.9047966689022409,0.6879030697077905,0.4169618897782371,0.8580480646650329,1.7313153495366669,4.6038752999167665,3.8603067248869096
1309,KT2440,Psra_r1,pSeva231,2000,4.587227319416778,2.3454701480334648,1.9893928072134772,0.7312108300920639,0.4160691188884551,0.8391777221880565,1.8090205114236428,4.404037838620549,3.1547771027603684
1310,KT2440,Qacr_q1,pSeva231,0,4.237327104813188,2.226575409771748,0.4649771691410148,0.5966362437205458,0.5925482564040176,0.9850801238959628,0.3745553630505431,4.217500304922751,2.612012665897931
1311,KT2440,Qacr_q1,pSeva231,5,4.2017068583500405,2.136773616477095,0.5005762598564552,0.6100980069191739,0.5277167001125151,0.9845655951577712,0.4251997070577485,4.221999608252064,2.623947935034386
1312,KT2440,Qacr_q1,pSeva231,10,4.123104801183783,2.1134401620348475,0.4969555960634421,0.5906975710839139,0.5537122870960275,0.9869942049383724,0.4138189272992491,4.155807078595404,2.453662178054883
1313,KT2440,Qacr_q1,pSeva231,20,4.145829400726257,2.153135238800503,0.5101678431240838,0.6292094231301377,0.5194744915406434,0.9861921383718936,0.4359312582381761,4.1586781832611335,2.4608168407662436
1314,KT2440,Qacr_q1,pSeva231,30,4.128217601496711,2.1615333031365966,0.5375375106193976,0.6345333932518941,0.4919340315605898,0.9869743916131553,0.4679976139142822,4.13743061980597,2.4083521765376052
